V,E,sccs,boost,boostCorrected,tarjan_map,tarjan_mapCorrected,nuutila1_map,nuutila1_mapCorrected,nuutila1_iterative,nuutila1_iterativeCorrected,nuutila2_map,nuutila2_mapCorrected,nuutila2_iterative,nuutila2_iterativeCorrected,pearce1_map,pearce1_mapCorrected,pearce2_map,pearce2_mapCorrected,pearce2_iterative,pearce2_iterativeCorrected
407,34786,1,45361,v,22662,v,13057,v,37088,v,13420,v,40530,X,13883,v,11010,v,37226,v
407,38099,1,49531,v,24881,v,14314,v,41380,v,14846,v,42453,X,15050,v,11927,v,41233,v
407,41412,1,56833,v,27032,v,15377,v,44417,v,15812,v,44721,X,16438,v,13000,v,47213,v
407,44725,1,58254,v,29180,v,16528,v,50292,v,17105,v,53814,X,17687,v,13962,v,52047,v
407,48038,1,61551,v,34040,v,18283,v,55660,v,17967,v,59520,X,19039,v,14769,v,56408,v
408,1664,19,3757,v,2034,v,1093,v,2840,v,1071,X,2844,X,1176,v,1000,v,2857,v
408,4993,1,8291,v,4052,v,2307,v,6309,v,2247,v,6317,X,2429,v,1965,v,6344,v
408,8323,1,12114,v,6194,v,3490,v,9852,v,3540,v,9902,X,3741,v,3313,v,10923,v
408,11652,1,16553,v,8301,v,4771,v,13446,v,4789,v,13508,X,5112,v,4486,v,13302,v
408,14981,1,20863,v,12350,v,6591,v,18177,v,6082,v,17161,X,6382,v,5032,v,18705,v
408,18311,1,24875,v,12442,v,7125,v,20271,v,7286,v,20476,X,7631,v,6748,v,20429,v
408,21640,1,28519,v,14565,v,8340,v,23829,v,8513,v,24079,X,8986,v,7444,v,25851,v
408,24969,1,32375,v,17961,v,9406,v,27068,v,9665,v,27354,X,10075,v,7949,v,27301,v
408,28298,1,37677,v,22300,v,11715,v,34055,v,11024,v,34751,X,11486,v,9000,v,32920,v
408,31628,1,41616,v,20693,v,12037,v,34236,v,12397,v,34576,X,12836,v,10132,v,37468,v
408,34957,1,45827,v,26945,v,12964,v,37482,v,13337,v,37817,X,13851,v,10986,v,37091,v
408,38286,1,49869,v,29951,v,16342,v,44725,v,14776,v,46734,X,15187,v,11903,v,45166,v
408,41615,1,53915,v,27158,v,15472,v,44829,v,16020,v,45113,X,16659,v,13246,v,45454,v
408,44945,1,59206,v,34746,v,19506,v,53881,v,17031,v,56301,X,17654,v,14132,v,52528,v
408,48274,1,61957,v,31405,v,17838,v,51961,v,18485,v,60045,X,18844,v,15128,v,57733,v
409,1672,12,3773,v,2041,v,1144,v,2936,v,1118,X,2917,X,1262,v,1020,v,2938,v
409,5018,1,8063,v,4100,v,2346,v,6357,v,2313,v,6416,X,2508,v,2010,v,6316,v
409,8364,1,12334,v,6239,v,3532,v,9931,v,3558,v,9951,X,3751,v,3336,v,9860,v
409,11709,1,16582,v,8359,v,4746,v,13491,v,4854,v,13550,X,5090,v,4547,v,13603,v
409,15055,1,21090,v,12491,v,6500,v,17954,v,6065,v,17130,X,6334,v,5034,v,17659,v
409,18400,1,24649,v,12541,v,7118,v,20387,v,7378,v,20742,X,7712,v,6096,v,20405,v
409,21746,1,29049,v,14486,v,8292,v,23903,v,8532,v,23782,X,8908,v,7061,v,25440,v
409,25092,1,33093,v,16832,v,9661,v,27465,v,9728,v,30833,X,10144,v,8149,v,27387,v
409,28437,1,37508,v,19776,v,11497,v,30668,v,11024,v,31254,X,11567,v,9178,v,34062,v
409,31783,1,42004,v,21006,v,12092,v,34663,v,12447,v,34833,X,12811,v,10274,v,34838,v
409,35129,1,48597,v,23278,v,14149,v,41030,v,13394,v,39503,X,13995,v,11183,v,38364,v
409,38474,1,50949,v,25197,v,14293,v,41301,v,14689,v,41688,X,15250,v,13684,v,41470,v
409,41820,1,54656,v,27394,v,15755,v,45113,v,16020,v,45244,X,16690,v,13197,v,45381,v
409,45165,1,58896,v,29606,v,18074,v,51029,v,17190,v,48992,X,17844,v,14109,v,48570,v
409,48511,1,64257,v,31588,v,18050,v,52147,v,18573,v,55027,X,19294,v,15274,v,52352,v
410,1680,18,3774,v,2035,v,1111,v,2908,v,1068,X,2872,X,1195,v,1048,v,2884,v
410,5042,1,8214,v,4098,v,2347,v,6441,v,2345,v,6473,X,2490,v,2194,v,6435,v
410,8404,1,12275,v,6266,v,3576,v,9961,v,3605,v,10149,X,3829,v,3033,v,9919,v
410,11766,1,16656,v,8432,v,4810,v,13595,v,4862,v,13639,X,5063,v,4541,v,13601,v
410,15128,1,21159,v,12381,v,7121,v,18296,v,6190,v,19760,X,6427,v,5035,v,17042,v
410,18490,1,26479,v,13482,v,7398,v,20493,v,7359,v,20773,X,7679,v,6113,v,20489,v
410,21852,1,29589,v,14812,v,10544,v,26480,v,8571,v,24656,X,9000,v,7157,v,25804,v
410,25214,1,33194,v,19829,v,10168,v,28866,v,9864,v,28333,X,10358,v,8163,v,28678,v
410,28576,1,37788,v,22469,v,10775,v,30792,v,11034,v,34751,X,11500,v,9154,v,31271,v
410,31938,1,41384,v,20948,v,13679,v,38602,v,12295,v,39180,X,12797,v,9978,v,37387,v
410,35300,1,46548,v,22940,v,14153,v,40718,v,13438,v,37765,X,13948,v,11099,v,38040,v
410,38662,1,49977,v,28847,v,15479,v,40998,v,14568,v,46096,X,15094,v,12052,v,40844,v
410,42024,1,56420,v,27254,v,17702,v,46166,v,15928,v,45222,X,16505,v,13046,v,44854,v
410,45386,1,57727,v,35100,v,17740,v,49464,v,17114,v,53662,X,17839,v,14035,v,52036,v
410,48748,1,62475,v,31288,v,20500,v,51667,v,18541,v,52026,X,19206,v,15206,v,53371,v
411,1689,12,3994,v,2149,v,1157,v,2888,v,1072,X,3123,X,1256,v,990,v,3048,v
411,5067,1,8465,v,4467,v,2346,v,6507,v,2369,v,6450,X,2588,v,2082,v,6915,v
411,8446,1,12888,v,7352,v,3563,v,10553,v,3603,v,10069,X,3873,v,3020,v,10194,v
411,11824,1,16684,v,8436,v,4821,v,13573,v,4890,v,13776,X,5088,v,4435,v,13611,v
411,15202,1,21060,v,10564,v,6057,v,17165,v,6214,v,17111,X,6413,v,5654,v,17239,v
411,18581,1,26048,v,12601,v,7326,v,20527,v,7291,v,20765,X,7736,v,6106,v,20967,v
411,21959,1,29003,v,17367,v,8380,v,23986,v,8570,v,24499,X,9043,v,7163,v,24317,v
411,25338,1,35921,v,17147,v,10871,v,27922,v,10042,v,28040,X,10524,v,8316,v,28125,v
411,28716,1,38182,v,19216,v,11012,v,31216,v,11241,v,31797,X,11650,v,9427,v,32803,v
411,32094,1,44785,v,21223,v,12177,v,38061,v,12289,v,34720,X,12828,v,10192,v,34817,v
411,35473,1,46970,v,23279,v,13460,v,38618,v,13726,v,38865,X,14327,v,11367,v,38832,v
411,38851,1,51175,v,25581,v,14645,v,42267,v,15079,v,43821,X,15479,v,12196,v,41987,v
411,42230,1,55392,v,27759,v,15879,v,45943,v,16419,v,45899,X,17075,v,13965,v,49748,v
411,45608,1,59891,v,29902,v,17050,v,48624,v,17493,v,49529,X,18132,v,14553,v,51797,v
411,48987,1,64180,v,32044,v,18408,v,52914,v,18990,v,53041,X,19483,v,16775,v,52936,v
412,1697,27,3774,v,2055,v,1122,v,2886,v,1081,X,2899,X,1206,v,1054,v,2873,v
412,5092,1,8196,v,4195,v,2367,v,6493,v,2335,v,6499,X,2512,v,2213,v,6522,v
412,8487,1,12436,v,6278,v,3592,v,10147,v,3657,v,10151,X,3792,v,3023,v,10098,v
412,11882,1,16661,v,8432,v,4799,v,14201,v,4873,v,13574,X,5133,v,4103,v,13593,v
412,15276,1,21068,v,10576,v,6041,v,17801,v,6118,v,17005,X,6378,v,5044,v,16887,v
412,18671,1,25155,v,12682,v,7265,v,20791,v,7416,v,20844,X,7751,v,6834,v,20849,v
412,22066,1,29530,v,14868,v,8492,v,24220,v,8644,v,25764,X,8985,v,7115,v,24420,v
412,25461,1,34034,v,16903,v,9705,v,27861,v,9987,v,28043,X,10364,v,9272,v,27830,v
412,28856,1,37773,v,20450,v,10775,v,31071,v,11160,v,31535,X,11580,v,9110,v,31521,v
412,32251,1,41948,v,21336,v,12129,v,34598,v,12533,v,34834,X,13014,v,10228,v,35039,v
412,35646,1,46325,v,23151,v,15422,v,38364,v,13752,v,38763,X,14235,v,11200,v,40374,v
412,39041,1,50800,v,25401,v,14583,v,41119,v,14943,v,42058,X,15592,v,12190,v,42197,v
412,42435,1,55014,v,27520,v,15766,v,48333,v,16296,v,45686,X,16872,v,13431,v,45537,v
412,45830,1,61419,v,29494,v,16853,v,48762,v,17372,v,48540,X,18032,v,14221,v,48902,v
412,49225,1,65904,v,31569,v,19391,v,52273,v,18740,v,52477,X,19396,v,15262,v,52277,v
413,1705,17,3833,v,2074,v,1119,v,2881,v,1085,X,2902,X,1186,v,1052,v,2911,v
413,5117,1,8204,v,4196,v,2358,v,6500,v,2346,v,6522,X,2524,v,2212,v,6515,v
413,8528,1,12532,v,6328,v,3610,v,10149,v,3636,v,10168,X,3845,v,3411,v,10149,v
413,11939,1,17497,v,8453,v,4838,v,13668,v,4909,v,13710,X,5163,v,4567,v,13696,v
413,15351,1,21157,v,10598,v,6064,v,17318,v,6185,v,17363,X,6464,v,5653,v,17374,v
413,18762,1,25388,v,12742,v,7302,v,20846,v,7438,v,22168,X,7829,v,6247,v,20702,v
413,22173,1,29899,v,15033,v,8573,v,24539,v,8755,v,24545,X,9127,v,8121,v,24510,v
413,25585,1,34741,v,16922,v,9652,v,27561,v,9904,v,28085,X,10256,v,8162,v,27955,v
413,28996,1,38471,v,19113,v,10969,v,31212,v,11279,v,33184,X,11692,v,9169,v,31099,v
413,32408,1,42344,v,21257,v,12200,v,35096,v,12537,v,35326,X,13036,v,10334,v,35374,v
413,35819,1,48534,v,23235,v,13402,v,38515,v,13759,v,38740,X,14240,v,11338,v,38866,v
413,39230,1,50963,v,25583,v,14719,v,42051,v,15056,v,44207,X,15515,v,12093,v,44625,v
413,42642,1,54391,v,27343,v,18785,v,48673,v,16101,v,45447,X,16756,v,13293,v,45538,v
413,46053,1,59615,v,29627,v,17161,v,51042,v,17589,v,49075,X,18103,v,14446,v,48630,v
413,49465,1,67706,v,37929,v,18430,v,51975,v,18710,v,52886,X,19413,v,15352,v,55546,v
414,1713,15,3869,v,2040,v,1143,v,2923,v,1084,X,2936,X,1198,v,1056,v,2922,v
414,5141,1,8192,v,4223,v,2386,v,6490,v,2346,v,6488,X,2527,v,2231,v,6511,v
414,8569,1,12879,v,6298,v,3584,v,10065,v,3579,v,10131,X,3797,v,3052,v,10182,v
414,11997,1,18084,v,8474,v,4845,v,13580,v,4852,v,13631,X,5110,v,4075,v,13711,v
414,15425,1,21216,v,10658,v,6092,v,17215,v,6203,v,17461,X,6501,v,5774,v,17407,v
414,18853,1,25426,v,12784,v,7562,v,22373,v,7395,v,20909,X,7773,v,6169,v,20894,v
414,22281,1,29883,v,14847,v,8578,v,24566,v,8822,v,24638,X,9168,v,7977,v,24745,v
414,25709,1,34132,v,17018,v,9843,v,28009,v,10014,v,29895,X,10436,v,8233,v,30590,v
414,29137,1,38655,v,19323,v,10889,v,31344,v,11113,v,31540,X,11697,v,9296,v,31639,v
414,32565,1,42928,v,21478,v,12275,v,35403,v,12594,v,35542,X,13066,v,10407,v,35559,v
414,35993,1,46455,v,27867,v,13520,v,38855,v,13978,v,39065,X,14489,v,11578,v,39777,v
414,39421,1,51762,v,25859,v,14753,v,42962,v,14989,v,45750,X,15543,v,12314,v,42299,v
414,42848,1,55686,v,27739,v,15804,v,49690,v,16484,v,46112,X,17018,v,13580,v,46260,v
414,46276,1,59622,v,32831,v,17303,v,53099,v,17482,v,56174,X,18139,v,14306,v,49785,v
414,49704,1,63732,v,37313,v,18240,v,52132,v,18643,v,52619,X,19436,v,15409,v,52999,v
415,1722,10,3880,v,2059,v,1130,v,2936,v,1088,X,2956,X,1202,v,1074,v,2925,v
415,5166,1,8307,v,4282,v,2369,v,6520,v,2365,v,6546,X,2526,v,2242,v,6506,v
415,8611,1,12730,v,6375,v,3622,v,10182,v,3681,v,10207,X,3864,v,3426,v,10058,v
415,12055,1,16979,v,8510,v,4877,v,15189,v,4909,v,13805,X,5244,v,4120,v,13865,v
415,15500,1,21282,v,10705,v,6134,v,17166,v,6230,v,17425,X,6543,v,5675,v,17492,v
415,18944,1,25744,v,12874,v,7382,v,21100,v,7558,v,21735,X,7877,v,6248,v,20929,v
415,22389,1,29310,v,14844,v,8531,v,24367,v,8693,v,25124,X,9070,v,7206,v,24658,v
415,25833,1,34460,v,17134,v,9820,v,28221,v,10087,v,28130,X,10500,v,9303,v,28560,v
415,29278,1,38848,v,19208,v,11140,v,32009,v,11436,v,32157,X,11882,v,10428,v,31919,v
415,32722,1,42034,v,25236,v,12198,v,34767,v,12410,v,41125,X,13027,v,10285,v,38052,v
415,36167,1,47026,v,27814,v,13288,v,39625,v,13837,v,45859,X,14344,v,11278,v,39221,v
415,39611,1,51095,v,25535,v,14922,v,42384,v,15287,v,46366,X,15645,v,12314,v,45182,v
415,43056,1,55650,v,33230,v,15939,v,46438,v,16380,v,46337,X,16813,v,13363,v,46430,v
415,46500,1,60331,v,32763,v,19383,v,49594,v,17827,v,50383,X,18731,v,14684,v,50095,v
415,49945,1,65407,v,33484,v,18665,v,53228,v,18945,v,60503,X,19642,v,15526,v,53827,v
416,1730,22,3838,v,2071,v,1193,v,2927,v,1097,X,2967,X,1208,v,1079,v,2908,v
416,5191,1,8407,v,4272,v,2402,v,6597,v,2375,v,6621,X,2550,v,2252,v,6605,v
416,8652,1,12826,v,6376,v,3646,v,10251,v,3667,v,10262,X,3871,v,3441,v,10292,v
416,12113,1,16928,v,8549,v,4892,v,13864,v,4958,v,13923,X,5232,v,4156,v,13849,v
416,15575,1,21354,v,10734,v,6125,v,17450,v,6256,v,17464,X,6531,v,5839,v,17470,v
416,19036,1,26154,v,12841,v,7397,v,21091,v,7566,v,21209,X,7908,v,7026,v,21151,v
416,22497,1,30671,v,14884,v,8710,v,24469,v,8738,v,24612,X,9094,v,7250,v,24768,v
416,25958,1,34680,v,17180,v,9886,v,28515,v,10171,v,28996,X,10556,v,8383,v,28228,v
416,29419,1,38873,v,19430,v,11095,v,31746,v,11442,v,32031,X,11909,v,9407,v,31929,v
416,32880,1,44278,v,21482,v,12242,v,37558,v,12614,v,35889,X,13121,v,10317,v,35735,v
416,36341,1,47136,v,23687,v,13568,v,39075,v,14007,v,39882,X,14497,v,11588,v,39415,v
416,39802,1,51941,v,25862,v,14868,v,42361,v,15346,v,43621,X,15908,v,12608,v,44692,v
416,43263,1,56176,v,28060,v,16202,v,46182,v,16565,v,51882,X,17270,v,13675,v,47699,v
416,46725,1,60148,v,30300,v,17344,v,54133,v,17774,v,55085,X,18487,v,14683,v,53836,v
416,50186,1,64259,v,32056,v,18809,v,57959,v,19145,v,56869,X,19911,v,15632,v,57001,v
417,1738,14,3898,v,2086,v,1141,v,2963,v,1088,X,2969,X,1239,v,1071,v,2933,v
417,5216,1,8473,v,4279,v,2406,v,6622,v,2417,v,7015,X,2571,v,2050,v,6712,v
417,8694,1,12728,v,6432,v,3685,v,10212,v,3738,v,11331,X,3992,v,3131,v,10243,v
417,12172,1,16998,v,8557,v,5011,v,13807,v,4910,v,13802,X,5253,v,4104,v,13811,v
417,15650,1,23102,v,10829,v,6178,v,17442,v,6253,v,17549,X,6557,v,5215,v,17447,v
417,19127,1,25952,v,12859,v,7436,v,20889,v,7649,v,21316,X,7931,v,6942,v,21274,v
417,22605,1,30414,v,15195,v,8782,v,24926,v,8915,v,25143,X,9248,v,8242,v,24992,v
417,26083,1,34984,v,17563,v,10012,v,28777,v,10307,v,28947,X,10738,v,9166,v,29336,v
417,29561,1,39278,v,19458,v,11249,v,31921,v,11508,v,32071,X,11976,v,9494,v,32388,v
417,33038,1,42202,v,21569,v,12268,v,35750,v,12601,v,39780,X,13108,v,10389,v,35799,v
417,36516,1,47407,v,23774,v,13668,v,39224,v,14029,v,41953,X,14491,v,11399,v,39132,v
417,39994,1,52459,v,26039,v,15117,v,42785,v,15408,v,43047,X,15980,v,12573,v,43145,v
417,43472,1,56269,v,28100,v,16171,v,46030,v,16700,v,47297,X,17253,v,13604,v,46680,v
417,46950,1,61107,v,30371,v,17953,v,56164,v,17829,v,52908,X,18558,v,14596,v,53263,v
417,50427,1,65098,v,32409,v,18705,v,54094,v,18983,v,60518,X,19727,v,15394,v,53734,v
418,1747,13,3874,v,2096,v,1149,v,2950,v,1097,X,2957,X,1218,v,1086,v,2944,v
418,5241,1,8341,v,4292,v,2428,v,6648,v,2399,v,6667,X,2563,v,2263,v,6653,v
418,8736,1,12922,v,6421,v,3677,v,10294,v,3701,v,10333,X,3908,v,3486,v,10310,v
418,12230,1,17448,v,8667,v,4943,v,14049,v,5053,v,13974,X,5269,v,4676,v,14037,v
418,15725,1,21663,v,10790,v,6211,v,17677,v,6337,v,17779,X,6656,v,5872,v,17681,v
418,19219,1,26094,v,12986,v,7480,v,21389,v,7686,v,21581,X,7970,v,6229,v,21066,v
418,22714,1,30529,v,17856,v,8648,v,25299,v,8844,v,24871,X,9176,v,7288,v,24956,v
418,26208,1,34951,v,17465,v,10021,v,28701,v,10231,v,28532,X,10648,v,8495,v,28656,v
418,29703,1,39763,v,19303,v,12789,v,32700,v,11372,v,34813,X,11900,v,9499,v,32066,v
418,33197,1,44442,v,22286,v,13992,v,38839,v,12615,v,39971,X,13183,v,10413,v,35751,v
418,36692,1,48259,v,23847,v,13768,v,40952,v,13951,v,39595,X,14506,v,11493,v,40960,v
418,40186,1,52477,v,26047,v,15064,v,42645,v,15506,v,47278,X,15772,v,12321,v,46734,v
418,43680,1,56656,v,28211,v,16425,v,50503,v,16845,v,49175,X,17360,v,13766,v,48069,v
418,47175,1,60891,v,30519,v,17600,v,50076,v,18056,v,50520,X,18658,v,14903,v,54873,v
418,50669,1,66132,v,33107,v,18954,v,55116,v,19594,v,58870,X,19933,v,15740,v,54570,v
419,1755,16,4004,v,2079,v,1159,v,3036,v,1117,X,3017,X,1219,v,1114,v,3002,v
419,5266,1,8482,v,4291,v,2474,v,6726,v,2413,v,6730,X,2578,v,2319,v,6680,v
419,8778,1,12851,v,6533,v,3705,v,10446,v,3729,v,10515,X,3944,v,3543,v,10484,v
419,12289,1,17299,v,9371,v,5026,v,14038,v,5050,v,14159,X,5357,v,4730,v,14135,v
419,15800,1,21776,v,10905,v,6243,v,17523,v,6363,v,17798,X,6645,v,5758,v,17815,v
419,19311,1,26200,v,13056,v,7516,v,21447,v,7700,v,21533,X,7996,v,6915,v,21536,v
419,22822,1,30495,v,15176,v,8760,v,25064,v,8990,v,25331,X,9366,v,8276,v,25239,v
419,26334,1,35152,v,17550,v,11099,v,30801,v,10179,v,29272,X,10665,v,8395,v,28535,v
419,29845,1,39384,v,19700,v,11306,v,32606,v,11675,v,32760,X,12109,v,10619,v,32703,v
419,33356,1,43846,v,21877,v,12508,v,35778,v,12909,v,35949,X,13381,v,10595,v,36605,v
419,36867,1,48156,v,24043,v,13822,v,39760,v,14039,v,43103,X,14557,v,11502,v,39119,v
419,40379,1,52882,v,25913,v,15084,v,43098,v,15629,v,48515,X,16082,v,12712,v,43254,v
419,43890,1,56544,v,28454,v,16233,v,46259,v,16870,v,49595,X,17437,v,13816,v,46729,v
419,47401,1,61756,v,30890,v,17550,v,50406,v,18226,v,51571,X,18799,v,14828,v,50491,v
419,50912,1,69532,v,32627,v,19710,v,60654,v,19239,v,60515,X,19927,v,15712,v,54317,v
420,1763,14,3914,v,2129,v,1152,v,2982,v,1116,X,2998,X,1220,v,1080,v,2979,v
420,5291,1,8414,v,4298,v,2420,v,6709,v,2410,v,6694,X,2588,v,2292,v,6705,v
420,8819,1,12901,v,6519,v,3699,v,10337,v,3722,v,10342,X,3948,v,3174,v,10355,v
420,12347,1,17661,v,8725,v,4974,v,14097,v,5063,v,14123,X,5366,v,4185,v,14933,v
420,15875,1,21876,v,10926,v,6262,v,17824,v,6383,v,17939,X,6722,v,5887,v,18001,v
420,19403,1,26318,v,13170,v,7544,v,21554,v,7723,v,21635,X,8075,v,7169,v,21582,v
420,22931,1,30525,v,15269,v,8739,v,24954,v,8951,v,25138,X,9353,v,7416,v,25131,v
420,26459,1,35144,v,17530,v,10113,v,29038,v,10346,v,29214,X,10808,v,9619,v,29184,v
420,29987,1,39566,v,19773,v,11376,v,33425,v,11863,v,33673,X,12154,v,9564,v,32440,v
420,33515,1,43631,v,25972,v,12444,v,35522,v,12827,v,39198,X,13380,v,10551,v,36241,v
420,37043,1,48770,v,23929,v,13772,v,39694,v,14066,v,41615,X,14671,v,11558,v,42969,v
420,40571,1,52577,v,31540,v,15422,v,46726,v,15389,v,49632,X,16021,v,12726,v,46732,v
420,44099,1,56936,v,29189,v,16051,v,48868,v,16573,v,53051,X,17323,v,13545,v,52013,v
420,47627,1,63286,v,30713,v,17576,v,53338,v,17974,v,57024,X,18821,v,14833,v,51376,v
420,51155,1,69633,v,36098,v,19801,v,58056,v,19122,v,54536,X,19783,v,15786,v,54640,v
421,1772,12,3956,v,2104,v,1156,v,2991,v,1105,X,2999,X,1238,v,1084,v,2980,v
421,5317,1,9037,v,5101,v,2654,v,6810,v,2491,v,6806,X,2724,v,2107,v,7441,v
421,8862,1,13265,v,7473,v,3817,v,10424,v,3736,v,10956,X,3925,v,3189,v,11338,v
421,12406,1,18223,v,10067,v,5063,v,14257,v,5060,v,14272,X,5342,v,4275,v,14324,v
421,15951,1,22275,v,11017,v,6314,v,17778,v,6466,v,18022,X,6716,v,5940,v,17868,v
421,19496,1,26530,v,15853,v,7786,v,21617,v,7714,v,21844,X,8118,v,6442,v,23108,v
421,23041,1,30583,v,18302,v,8779,v,25278,v,8983,v,25522,X,9381,v,7405,v,25494,v
421,26586,1,35507,v,19239,v,12955,v,32808,v,10367,v,30471,X,10760,v,8477,v,29409,v
421,30130,1,39837,v,20072,v,11427,v,32911,v,11788,v,33109,X,12204,v,9763,v,34271,v
421,33675,1,43931,v,21876,v,12682,v,36177,v,13027,v,37984,X,13517,v,10763,v,36335,v
421,37220,1,47437,v,28481,v,13851,v,39563,v,14113,v,40750,X,14825,v,11515,v,40073,v
421,40765,1,52252,v,26795,v,15319,v,44030,v,15675,v,49013,X,16238,v,12834,v,45821,v
421,44310,1,59384,v,34436,v,20520,v,50670,v,16971,v,55143,X,17546,v,13809,v,52309,v
421,47855,1,66389,v,31144,v,18607,v,54801,v,18260,v,52488,X,18910,v,14967,v,51413,v
421,51399,1,67587,v,33357,v,18994,v,55000,v,19609,v,55496,X,20199,v,16102,v,55460,v
422,1780,13,4041,v,2113,v,1177,v,3089,v,1154,X,3015,X,1295,v,1053,v,2983,v
422,5342,1,8549,v,4423,v,2513,v,6713,v,2406,v,6726,X,2618,v,2080,v,6792,v
422,8904,1,12896,v,6515,v,3815,v,10439,v,3769,v,10462,X,3975,v,3194,v,10426,v
422,12465,1,17347,v,8810,v,5030,v,14213,v,5096,v,14271,X,5347,v,4219,v,14280,v
422,16027,1,21984,v,10992,v,6307,v,17996,v,6452,v,18110,X,6753,v,6019,v,18048,v
422,19589,1,26065,v,15359,v,7697,v,21419,v,7651,v,21679,X,8010,v,6375,v,21573,v
422,23150,1,30916,v,15405,v,8862,v,25264,v,9170,v,25549,X,9535,v,8413,v,25788,v
422,26712,1,36314,v,20660,v,10064,v,28868,v,10328,v,29115,X,10752,v,8495,v,28547,v
422,30274,1,39862,v,20000,v,11443,v,33891,v,11718,v,33554,X,12175,v,9578,v,32704,v
422,33835,1,43281,v,25763,v,12789,v,36320,v,12930,v,37214,X,13452,v,10574,v,36201,v
422,37397,1,48586,v,23920,v,16026,v,42727,v,14231,v,40595,X,14770,v,11710,v,40184,v
422,40959,1,52094,v,26267,v,15031,v,43458,v,15544,v,43859,X,16101,v,12794,v,46242,v
422,44520,1,56203,v,34253,v,20563,v,51428,v,16672,v,53049,X,17477,v,13656,v,47469,v
422,48082,1,61037,v,36435,v,19142,v,50457,v,18349,v,56409,X,18841,v,14919,v,51422,v
422,51644,1,66261,v,34749,v,22074,v,60694,v,19444,v,55705,X,20236,v,16082,v,55424,v
423,1789,14,4064,v,2147,v,1179,v,3007,v,1119,X,3009,X,1257,v,1039,v,2995,v
423,5367,1,8714,v,4331,v,2486,v,6810,v,2459,v,6791,X,2639,v,2319,v,6768,v
423,8946,1,13213,v,6661,v,3785,v,10575,v,3803,v,10607,X,4011,v,3542,v,10580,v
423,12525,1,17622,v,8796,v,5044,v,14355,v,5151,v,15807,X,5380,v,4783,v,14416,v
423,16103,1,22189,v,11132,v,6400,v,19635,v,6466,v,20012,X,6781,v,5373,v,17832,v
423,19682,1,26617,v,13264,v,7646,v,21857,v,7790,v,22767,X,8146,v,6476,v,21849,v
423,23260,1,31154,v,15518,v,8998,v,25788,v,9163,v,25706,X,9535,v,7568,v,25934,v
423,26839,1,35635,v,17773,v,10211,v,29402,v,10530,v,29531,X,10963,v,9448,v,29489,v
423,30417,1,40254,v,21784,v,13275,v,32804,v,11829,v,33219,X,12371,v,9694,v,33922,v
423,33996,1,44194,v,26279,v,14180,v,40339,v,12865,v,41762,X,13378,v,10639,v,39772,v
423,37575,1,48879,v,29058,v,16830,v,43049,v,14200,v,45097,X,14906,v,11799,v,43175,v
423,41153,1,53073,v,31811,v,16827,v,47327,v,15601,v,49776,X,16194,v,12787,v,48070,v
423,44732,1,57135,v,34025,v,19160,v,52314,v,16694,v,53758,X,17622,v,13892,v,49868,v
423,48310,1,61083,v,36842,v,17810,v,53907,v,18381,v,58552,X,19036,v,15024,v,56841,v
423,51889,1,67216,v,33741,v,19335,v,57786,v,19737,v,55973,X,20520,v,16227,v,60131,v
424,1797,12,3991,v,2153,v,1178,v,3026,v,1140,X,3072,X,1243,v,1097,v,3036,v
424,5393,1,8691,v,4390,v,2535,v,6910,v,2470,v,6926,X,2664,v,2328,v,6943,v
424,8988,1,13772,v,6693,v,3812,v,10577,v,3810,v,10639,X,4017,v,3183,v,10732,v
424,12584,1,17664,v,9501,v,5042,v,14238,v,5185,v,14688,X,5522,v,4297,v,15460,v
424,16179,1,22669,v,10994,v,6311,v,17982,v,6443,v,18074,X,6729,v,5347,v,18132,v
424,19775,1,26408,v,13392,v,7635,v,21928,v,7794,v,21879,X,8166,v,6501,v,22604,v
424,23370,1,30591,v,18087,v,9578,v,27350,v,9113,v,28680,X,9512,v,7467,v,26911,v
424,26966,1,35589,v,21087,v,10158,v,29106,v,10448,v,33151,X,10851,v,8534,v,31449,v
424,30561,1,40089,v,19984,v,11568,v,33156,v,11865,v,33278,X,12372,v,9830,v,32968,v
424,34157,1,45373,v,22181,v,14711,v,36967,v,13153,v,41522,X,13620,v,10698,v,37022,v
424,37752,1,49076,v,24588,v,14003,v,42863,v,14402,v,40788,X,14871,v,11835,v,40314,v
424,41348,1,53531,v,26769,v,15436,v,46660,v,15871,v,47133,X,16570,v,13106,v,44289,v
424,44943,1,57971,v,32367,v,17182,v,51538,v,17037,v,54315,X,17668,v,13867,v,48424,v
424,48539,1,62065,v,37328,v,19658,v,56696,v,18122,v,57729,X,19015,v,15102,v,53718,v
424,52135,1,66624,v,39718,v,22303,v,59210,v,19551,v,61505,X,20328,v,15838,v,59651,v
425,1806,14,4129,v,2180,v,1189,v,3034,v,1152,X,3063,X,1258,v,1096,v,3083,v
425,5418,1,8717,v,4393,v,2494,v,6853,v,2483,v,6942,X,2719,v,2158,v,6874,v
425,9031,1,13244,v,6689,v,3883,v,10604,v,3856,v,10692,X,4191,v,3217,v,10647,v
425,12643,1,17599,v,8840,v,5077,v,14422,v,5156,v,14434,X,5422,v,4348,v,14421,v
425,16256,1,22190,v,11190,v,6997,v,20205,v,6541,v,20154,X,6864,v,5433,v,18718,v
